2013009651,2013033010,VTS,1,,2013-03-01 00:01:00,2013-03-01 00:10:00,1,540,1.80,-73.958992,40.708778,-73.951057,40.687767
2013001997,2013008596,CMT,1,N,2013-03-01 00:03:58,2013-03-01 00:14:27,1,629,5.30,-74.005463,40.707512,-73.96209,40.759521
2013000358,2013000358,CMT,1,N,2013-03-01 00:04:26,2013-03-01 00:33:39,1,1753,6.40,-73.998703,40.761089,-73.948677,40.714123
2013007368,2013018087,VTS,1,,2013-03-01 00:08:00,2013-03-01 00:31:00,1,1380,6.80,-73.917114,40.762501,-74.00515,40.72821
2013002975,2013000491,VTS,1,,2013-03-01 00:11:00,2013-03-01 00:20:00,5,540,1.89,-73.988869,40.731174,-73.991463,40.749031
2013007707,2013008576,VTS,1,,2013-03-01 00:12:00,2013-03-01 00:29:00,1,1020,5.77,-73.982033,40.740433,-74.006851,40.708466
2013003259,2013026444,VTS,1,,2013-03-01 00:15:00,2013-03-01 00:23:00,2,480,2.00,-73.985764,40.740929,-73.986984,40.720924
2013004308,2013004305,CMT,1,N,2013-03-01 00:16:18,2013-03-01 00:23:36,1,438,1.10,-74.003761,40.728539,-74.00428,40.731346
2013002155,2013030448,VTS,1,,2013-03-01 00:20:00,2013-03-01 00:38:00,1,1080,5.49,-73.9832,40.730614,-73.924553,40.743687
2013005358,2013000100,CMT,1,N,2013-03-01 00:21:29,2013-03-01 00:40:25,1,1136,5.50,-73.987633,40.738483,-73.957939,40.732773
2013008265,2013024553,CMT,1,N,2013-03-01 00:25:39,2013-03-01 00:30:54,1,315,1.40,-73.971375,40.760921,-73.978828,40.74493
2013002945,2013026174,VTS,1,,2013-03-01 00:27:00,2013-03-01 00:30:00,5,180,.52,-73.973335,40.750793,-73.975769,40.744736
2013004741,2013004964,CMT,1,N,2013-03-01 00:30:17,2013-03-01 00:42:11,2,713,1.70,-73.985176,40.727676,-74.006439,40.73785
2013008428,2013008424,VTS,1,,2013-03-01 00:35:00,2013-03-01 00:43:00,2,480,1.42,-73.992523,40.75272,-73.975983,40.7565
2013003058,2013003055,CMT,1,N,2013-03-01 00:36:11,2013-03-01 00:43:29,1,438,1.80,-74.005386,40.739632,-73.98584,40.752445
2013003210,2013008264,CMT,1,N,2013-03-01 00:40:59,2013-03-01 00:53:12,1,733,3.70,-73.997025,40.737331,-73.988487,40.778561
2013008614,2013008610,CMT,1,N,2013-03-01 00:41:17,2013-03-01 00:47:01,1,344,.90,-73.991096,40.751255,-73.978561,40.752476
2013006513,2013001976,CMT,1,N,2013-03-01 00:44:24,2013-03-01 00:53:28,1,544,1.60,-73.984047,40.729733,-73.974266,40.751907
2013001953,2013001950,CMT,1,N,2013-03-01 00:48:02,2013-03-01 00:54:22,1,379,.90,-73.990822,40.736408,-73.982605,40.737679
2013008298,2013008294,VTS,1,,2013-03-01 00:52:00,2013-03-01 01:02:00,5,600,2.53,-73.990334,40.718937,-73.998619,40.743748
2013003974,2013003971,CMT,1,N,2013-03-01 00:54:33,2013-03-01 01:03:02,2,509,1.50,-73.991173,40.72781,-74.009018,40.738167
2013008161,2013018881,VTS,1,,2013-03-01 00:57:00,2013-03-01 01:11:00,5,840,8.39,-73.872971,40.773998,-73.951385,40.770111
2013000811,2013000808,VTS,1,,2013-03-01 01:04:00,2013-03-01 01:16:00,1,720,4.04,-73.982117,40.768162,-73.92321,40.744507
2013002505,2013002502,VTS,1,,2013-03-01 01:05:00,2013-03-01 01:13:00,1,480,2.85,-73.958313,40.713413,-73.983681,40.729866
2013009484,2013026352,CMT,1,N,2013-03-01 01:08:21,2013-03-01 01:17:14,4,532,1.50,-73.993599,40.72134,-73.985306,40.74234
2013008860,2013008856,CMT,1,N,2013-03-01 01:12:34,2013-03-01 01:29:52,3,1037,5.50,-73.974701,40.793301,-73.989929,40.73262
2013001237,2013001234,CMT,1,Y,2013-03-01 01:18:03,2013-03-01 01:26:19,1,495,2.10,-73.952385,40.777176,-73.971954,40.79435
2013006168,2013027309,VTS,1,,2013-03-01 01:23:00,2013-03-01 01:29:00,1,360,1.17,0,0,0,0
2013006349,2013030320,VTS,1,,2013-03-01 01:26:00,2013-03-01 01:32:00,1,360,1.28,-73.971436,40.675758,-73.971436,40.675758
2013006939,2013014507,VTS,1,,2013-03-01 01:32:00,2013-03-01 01:34:00,1,120,.99,-73.988457,40.72332,-73.980583,40.734146
2013004321,2013004318,CMT,1,N,2013-03-01 01:32:50,2013-03-01 01:37:16,1,266,.90,-73.967896,40.752216,-73.973877,40.744808
2013012727,2013032940,VTS,1,,2013-03-01 01:41:00,2013-03-01 01:47:00,1,360,1.16,-73.993019,40.741295,-73.97966,40.743721
2013004682,2013011342,CMT,1,N,2013-03-01 01:45:26,2013-03-01 01:51:09,1,342,2.00,-73.98819,40.718838,-73.956421,40.71347
2013000017,2013000017,VTS,1,,2013-03-01 01:50:00,2013-03-01 01:55:00,2,300,1.20,-73.987587,40.693985,-73.96994,40.695839
2013011418,2013018910,VTS,1,,2013-03-01 01:53:00,2013-03-01 02:04:00,1,660,3.39,-73.992767,40.758423,-73.992813,40.723946
2013005410,2013002259,CMT,1,N,2013-03-01 01:59:18,2013-03-01 02:04:52,1,333,2.70,-73.979675,40.743805,-73.954712,40.778362
2013000982,2013028644,CMT,1,N,2013-03-01 02:02:44,2013-03-01 02:07:16,1,271,1.30,-73.953392,40.77589,-73.945053,40.791821
2013007440,2013007436,CMT,1,N,2013-03-01 02:12:53,2013-03-01 02:22:14,1,561,2.80,-73.960587,40.775974,-73.961098,40.806679
2013000506,2013002612,CMT,1,N,2013-03-01 02:13:45,2013-03-01 02:20:46,1,420,1.70,-73.985909,40.723042,-73.999901,40.738956
2013007846,2013007842,CMT,1,N,2013-03-01 02:22:11,2013-03-01 02:51:08,1,1736,9.40,-74.00116,40.731064,-73.880486,40.674114
2013003615,2013009894,CMT,1,N,2013-03-01 02:29:22,2013-03-01 02:50:13,1,1251,10.30,-73.992332,40.737801,-73.909966,40.772366
2013009221,2013009218,CMT,1,N,2013-03-01 02:31:07,2013-03-01 02:52:25,3,1278,7.60,-73.993027,40.733456,-73.906929,40.773453
2013006349,2013030320,VTS,1,,2013-03-01 02:38:00,2013-03-01 02:49:00,1,660,4.49,-73.946465,40.776653,-73.990608,40.734898
2013004368,2013004365,CMT,1,N,2013-03-01 02:48:58,2013-03-01 02:53:59,1,300,.90,-73.987541,40.74794,-74.000092,40.750912
2013006349,2013030320,VTS,1,,2013-03-01 02:55:00,2013-03-01 02:58:00,1,180,.74,-73.989517,40.730244,-73.9879,40.722645
2013003471,2013003467,CMT,1,N,2013-03-01 03:06:56,2013-03-01 03:20:13,4,796,1.50,-73.999367,40.73003,-74.007324,40.740078
2013010667,2013029251,CMT,1,N,2013-03-01 03:14:09,2013-03-01 03:26:00,1,711,4.60,-74.010162,40.720627,-73.981163,40.779236
2013007640,2013013616,CMT,1,N,2013-03-01 03:23:34,2013-03-01 03:29:02,2,328,1.10,-73.985794,40.735321,-74.005699,40.743778
2013009366,2013009363,CMT,1,N,2013-03-01 03:33:51,2013-03-01 03:41:20,1,449,1.70,-73.988083,40.71888,-73.983864,40.738998
2013012505,2013026604,VTS,1,,2013-03-01 03:40:00,2013-03-01 03:46:00,5,360,1.60,-73.97197,40.794693,-73.954643,40.800121
2013007795,2013025146,CMT,1,N,2013-03-01 03:56:14,2013-03-01 04:14:13,1,1079,5.10,-73.995941,40.7673,-74.010605,40.706161
2013001285,2013032224,CMT,1,N,2013-03-01 04:04:59,2013-03-01 04:10:02,1,302,1.30,-73.993607,40.721256,-73.982758,40.733192
2013001603,2013001600,CMT,2,N,2013-03-01 04:07:16,2013-03-01 04:29:27,1,1330,16.50,-73.977219,40.749744,-73.776794,40.645039
2013004145,2013027525,VTS,1,,2013-03-01 04:26:00,2013-03-01 04:42:00,1,960,4.38,-73.97496,40.756088,-73.948036,40.773041
2013002023,2013007430,CMT,5,N,2013-03-01 04:31:00,2013-03-01 04:31:46,1,46,.00,-74.030884,40.746777,-74.030884,40.746777
2013001256,2013000406,CMT,1,N,2013-03-01 04:42:13,2013-03-01 04:45:50,1,216,.70,-73.982933,40.756744,-73.984146,40.764847
2013002756,2013031317,CMT,1,N,2013-03-01 04:58:25,2013-03-01 05:23:10,3,1485,6.00,-73.987625,40.732601,-73.959717,40.652908
2013010974,2013011751,VTS,1,,2013-03-01 05:11:00,2013-03-01 05:12:00,5,60,.83,-74.002617,40.728718,-73.997719,40.736271
2013010992,2013013347,CMT,1,N,2013-03-01 05:28:58,2013-03-01 05:42:11,1,792,4.10,-74.017174,40.705425,-73.993927,40.751347
2013012928,2013026158,VTS,1,,2013-03-01 05:38:00,2013-03-01 05:46:00,1,480,1.88,-73.97966,40.723103,-73.995148,40.739639
2013000558,2013010759,CMT,1,N,2013-03-01 05:50:29,2013-03-01 06:01:12,1,642,4.10,-73.966194,40.764877,-74.00663,40.71817
2013006050,2013011379,CMT,1,N,2013-03-01 05:57:38,2013-03-01 06:04:33,1,414,2.10,-73.989944,40.73283,-73.978653,40.75806
2013000240,2013019955,VTS,1,,2013-03-01 06:09:00,2013-03-01 06:16:00,1,420,1.25,-73.986893,40.721104,-74.002274,40.722939
2013006041,2013006037,CMT,2,N,2013-03-01 06:12:25,2013-03-01 06:45:26,1,1981,3.40,-73.979935,40.760971,-73.782097,40.648739
2013001770,2013031027,VTS,1,,2013-03-01 06:21:00,2013-03-01 06:29:00,1,480,1.29,-73.985329,40.760036,-73.975517,40.751381
2013006058,2013022279,VTS,1,,2013-03-01 06:24:00,2013-03-01 06:35:00,1,660,3.53,-73.964767,40.796551,-73.996841,40.753613
2013008481,2013011568,CMT,1,N,2013-03-01 06:29:17,2013-03-01 06:42:07,1,769,3.60,-74.007057,40.7346,-73.967155,40.764297
2013005951,2013032460,CMT,1,N,2013-03-01 06:33:55,2013-03-01 06:40:18,1,383,1.40,-73.987839,40.754765,-73.985939,40.740089
2013009907,2013020487,VTS,1,,2013-03-01 06:40:00,2013-03-01 06:43:00,5,180,.42,-73.944496,40.794891,-73.938148,40.792732
2013009189,2013017634,VTS,1,,2013-03-01 06:42:00,2013-03-01 06:47:00,5,300,1.44,-73.999306,40.680099,-74.014725,40.675831
2013006965,2013032668,VTS,1,,2013-03-01 06:47:00,2013-03-01 06:51:00,1,240,1.57,-73.984222,40.769455,-73.999298,40.763634
2013012912,2013023998,VTS,1,,2013-03-01 06:51:00,2013-03-01 06:57:00,6,360,1.56,-73.981949,40.740677,-73.976425,40.758331
2013007979,2013012854,CMT,1,N,2013-03-01 06:51:19,2013-03-01 07:24:41,1,2002,11.00,-74.006615,40.731339,-73.872574,40.774361
2013002826,2013015477,VTS,1,,2013-03-01 06:55:00,2013-03-01 06:59:00,1,240,.97,-73.981956,40.769058,-73.987816,40.775391
2013002437,2013025527,CMT,1,N,2013-03-01 06:59:36,2013-03-01 07:07:04,1,447,2.80,-73.959396,40.774567,-73.985733,40.741432
2013007238,2013008605,CMT,1,N,2013-03-01 07:03:27,2013-03-01 07:07:57,1,270,.80,-73.985443,40.72377,-73.997353,40.725052
2013010880,2013012003,CMT,1,N,2013-03-01 07:05:43,2013-03-01 07:09:25,1,221,.70,-73.969757,40.755623,-73.981972,40.759434
2013007864,2013013827,VTS,1,,2013-03-01 07:09:00,2013-03-01 07:20:00,1,660,3.20,-73.982407,40.731445,-73.956467,40.770515
2013010396,2013012164,VTS,2,,2013-03-01 07:14:00,2013-03-01 07:50:00,1,2160,16.63,-73.788872,40.642529,-73.97821,40.748367
2013008584,2013020837,VTS,1,,2013-03-01 07:14:00,2013-03-01 07:35:00,1,1260,4.69,-73.95166,40.76989,-74.004715,40.741905
2013005916,2013011222,CMT,1,N,2013-03-01 07:19:20,2013-03-01 07:25:24,1,364,1.50,-73.987656,40.749538,-73.981735,40.768394
2013006350,2013017244,VTS,1,,2013-03-01 07:22:00,2013-03-01 07:26:00,1,240,.67,-73.980659,40.730125,-73.996277,40.738338
2013012377,2013022100,CMT,1,N,2013-03-01 07:25:00,2013-03-01 07:35:40,1,639,1.30,-73.96254,40.764961,-73.974678,40.753353
2013004939,2013013799,CMT,1,N,2013-03-01 07:27:09,2013-03-01 07:45:39,1,1110,3.90,-74.002419,40.755936,-74.011528,40.708008
2013001797,2013033719,VTS,1,,2013-03-01 07:29:00,2013-03-01 07:42:00,1,780,3.04,-73.9534,40.782761,-73.974251,40.748741
2013010828,2013025300,CMT,1,N,2013-03-01 07:31:28,2013-03-01 07:43:09,1,701,1.40,-73.974724,40.758133,-73.991188,40.75082
2013006618,2013012032,VTS,1,,2013-03-01 07:34:00,2013-03-01 07:50:00,1,960,2.59,-73.955841,40.773911,-73.982674,40.762363
2013003470,2013011831,CMT,1,N,2013-03-01 07:36:59,2013-03-01 07:49:24,1,745,7.90,-73.971794,40.794876,-73.906876,40.890877
2013001879,2013016359,VTS,1,,2013-03-01 07:38:00,2013-03-01 07:53:00,1,900,2.73,-73.971634,40.79504,-73.982697,40.762527
2013007038,2013024346,CMT,1,N,2013-03-01 07:41:20,2013-03-01 07:50:06,1,525,1.30,-73.991661,40.750229,0,0
2013001859,2013018327,VTS,1,,2013-03-01 07:44:00,2013-03-01 07:49:00,2,300,.52,-73.979683,40.78413,-73.971512,40.782169
2013008508,2013020711,CMT,1,N,2013-03-01 07:46:32,2013-03-01 07:57:47,1,675,1.90,-73.995987,40.726639,-74.013916,40.714474
2013007175,2013007171,VTS,1,,2013-03-01 07:48:00,2013-03-01 07:52:00,2,240,.68,-73.983528,40.766281,-73.97345,40.763443
2013005480,2013020060,CMT,1,N,2013-03-01 07:49:33,2013-03-01 07:56:38,1,424,1.20,-73.990509,40.740456,-73.983505,40.728527
2013008781,2013033620,CMT,1,N,2013-03-01 07:52:05,2013-03-01 07:54:10,1,125,.30,-73.998878,40.728291,-73.995476,40.725357
2013012301,2013021486,CMT,1,N,2013-03-01 07:54:49,2013-03-01 07:57:30,1,160,.50,-73.980003,40.75473,-73.971771,40.763355
2013001926,2013014337,CMT,1,N,2013-03-01 07:55:19,2013-03-01 07:59:49,1,270,.80,-73.992416,40.743748,-73.985397,40.747074
