2013006004,2013029854,CMT,1,N,2013-12-01 00:01:38,2013-12-01 00:05:49,1,250,.60,-73.963821,40.761475,-73.97229,40.763069
2013001254,2013001251,CMT,1,N,2013-12-01 00:02:34,2013-12-01 00:10:14,1,459,2.10,-73.995583,40.764755,-73.979568,40.746155
2013007458,2013010383,CMT,1,N,2013-12-01 00:05:57,2013-12-01 00:10:02,2,244,1.00,-73.990746,40.749825,-73.980385,40.753231
2013006357,2013006353,VTS,1,,2013-12-01 00:08:00,2013-12-01 00:26:00,5,1080,3.44,0,0,0,0
2013011818,2013008510,CMT,1,N,2013-12-01 00:10:46,2013-12-01 00:19:40,1,533,2.10,-74.000748,40.730751,-73.980492,40.751575
2013006816,2013018344,CMT,1,N,2013-12-01 00:12:36,2013-12-01 00:22:35,1,598,2.10,-73.976395,40.752602,-73.998917,40.729698
2013006398,2013030760,VTS,1,,2013-12-01 00:16:00,2013-12-01 00:24:00,1,480,2.87,-73.989014,40.721737,-73.967506,40.756313
2013009063,2013033588,CMT,1,N,2013-12-01 00:18:13,2013-12-01 00:27:30,2,556,1.60,-73.979134,40.744274,-73.991623,40.727329
2013009593,2013024399,CMT,1,N,2013-12-01 00:18:54,2013-12-01 00:27:44,4,529,1.80,-73.945045,40.716114,-73.927963,40.697754
2013003734,2013027332,VTS,1,,2013-12-01 00:21:00,2013-12-01 00:29:00,1,480,1.79,-73.970924,40.793846,-73.95929,40.779446
2013003397,2013003393,VTS,1,,2013-12-01 00:25:00,2013-12-01 00:38:00,1,780,5.47,-73.9674,40.756207,-74.012489,40.701569
2013003236,2013031417,CMT,1,N,2013-12-01 00:26:19,2013-12-01 00:31:35,1,315,.80,-73.98732,40.766216,-73.995323,40.754772
2013004304,2013024525,CMT,1,N,2013-12-01 00:29:12,2013-12-01 00:31:56,1,164,.80,-73.995995,40.753826,-74.003685,40.743305
2013003874,2013003134,CMT,1,N,2013-12-01 00:32:34,2013-12-01 00:43:45,1,670,2.00,-73.955742,40.764214,-73.984772,40.767792
2013001417,2013032222,VTS,1,,2013-12-01 00:35:00,2013-12-01 00:42:00,2,420,.86,0,0,0,0
2013006381,2013042352,VTS,1,,2013-12-01 00:36:00,2013-12-01 00:51:00,3,900,2.33,-74.003822,40.74308,-73.980774,40.738743
2013004510,2013004507,VTS,1,,2013-12-01 00:40:00,2013-12-01 00:52:00,1,720,3.71,-73.985008,40.768604,-73.956436,40.746086
2013006504,2013018946,CMT,1,N,2013-12-01 00:40:16,2013-12-01 00:53:14,1,777,3.60,-73.985519,40.738724,-73.957588,40.782486
2013006342,2013036842,VTS,1,,2013-12-01 00:44:00,2013-12-01 01:00:00,5,960,5.02,-73.976318,40.74815,-73.918983,40.774826
2013008938,2013005190,CMT,1,N,2013-12-01 00:47:10,2013-12-01 00:54:40,2,450,.90,-73.98735,40.747822,-73.996902,40.750488
2013010587,2013040100,CMT,1,N,2013-12-01 00:49:34,2013-12-01 00:52:49,2,195,.90,-73.987549,40.732841,-73.978615,40.74514
2013010299,2013008394,CMT,1,N,2013-12-01 00:51:22,2013-12-01 01:02:45,1,683,1.50,-74.004715,40.721333,-73.984573,40.724781
2013008925,2013007632,CMT,1,N,2013-12-01 00:54:49,2013-12-01 01:06:03,1,674,4.60,-73.957848,40.76543,-73.922218,40.776051
2013004333,2013012311,CMT,1,N,2013-12-01 00:56:23,2013-12-01 01:16:40,1,1216,6.80,-74.00515,40.726433,-73.939316,40.763878
2013001250,2013001247,CMT,1,N,2013-12-01 01:00:39,2013-12-01 01:10:23,2,584,2.50,-73.994232,40.74614,-73.987396,40.77029
2013013323,2013008131,CMT,1,Y,2013-12-01 01:03:42,2013-12-01 01:09:12,1,329,1.00,-74.000557,40.732533,-74.00412,40.742855
2013011698,2013007017,VTS,1,,2013-12-01 01:05:00,2013-12-01 01:17:00,2,720,3.41,-73.997353,40.720718,-73.96563,40.754662
2013000202,2013010464,CMT,1,N,2013-12-01 01:08:12,2013-12-01 01:20:24,2,731,3.90,-73.980125,40.783821,-73.985168,40.73579
2013000389,2013028218,VTS,1,,2013-12-01 01:11:00,2013-12-01 01:22:00,5,660,2.14,-73.980591,40.729939,-73.986534,40.751961
2013001954,2013027226,CMT,1,N,2013-12-01 01:14:52,2013-12-01 01:30:23,1,931,3.10,-73.988541,40.723267,-73.973747,40.687519
2013010359,2013010367,CMT,1,N,2013-12-01 01:17:24,2013-12-01 01:25:34,1,489,1.50,-73.96077,40.775517,-73.961334,40.758682
2013004653,2013004650,CMT,1,N,2013-12-01 01:20:54,2013-12-01 01:34:40,1,826,.70,-74.005493,40.739368,-73.996681,40.737843
2013008272,2013004201,CMT,1,N,2013-12-01 01:23:09,2013-12-01 01:29:00,1,351,1.30,-73.959122,40.764149,-73.980682,40.773262
2013009217,2013006903,CMT,1,N,2013-12-01 01:25:52,2013-12-01 01:39:59,1,846,3.60,-73.983452,40.738655,-73.977104,40.776848
