medallion, hack_license, vendor_id, rate_code, store_and_fwd_flag, pickup_datetime, dropoff_datetime, passenger_count, trip_time_in_secs, trip_distance, pickup_longitude, pickup_latitude, dropoff_longitude, dropoff_latitude
2013001884,2013001881,VTS,1,,2013-01-04 03:24:00,2013-01-04 03:29:00,1,300,1.14,-73.989151,40.757687,-73.985161,40.747864
2013011125,2013019423,CMT,1,N,2013-01-04 03:39:07,2013-01-04 03:46:09,1,421,2.20,-73.830048,40.759579,-73.845917,40.782288
2013005671,2013010945,CMT,1,N,2013-01-04 04:01:18,2013-01-04 04:30:30,1,1751,6.60,-73.990173,40.687256,-73.930664,40.70126
2013000744,2013024371,CMT,1,N,2013-01-04 04:14:54,2013-01-04 04:26:31,2,697,4.30,-73.986984,40.729542,-73.950989,40.687023
2013001741,2013001738,VTS,1,,2013-01-04 04:26:00,2013-01-04 04:28:00,4,120,1.05,-73.986092,40.726498,-73.977654,40.738071
2013006333,2013011999,VTS,1,,2013-01-04 04:51:00,2013-01-04 04:55:00,1,240,.86,-73.990479,40.756577,-73.982971,40.761002
2013009326,2013012091,CMT,1,N,2013-01-04 05:07:58,2013-01-04 05:23:16,1,917,10.10,-73.859734,40.729397,-73.776428,40.646099
2013001378,2013001375,CMT,1,N,2013-01-04 05:28:40,2013-01-04 05:49:56,1,1276,9.30,-73.781937,40.644676,-73.868156,40.721611
2013002363,2013011121,CMT,5,N,2013-01-04 05:48:57,2013-01-04 05:53:21,1,264,1.00,-73.988899,40.748138,-73.978897,40.76321
2013006562,2013013649,CMT,1,N,2013-01-04 05:57:43,2013-01-04 06:02:07,1,263,.60,-73.993469,40.751961,-73.982605,40.748272
2013003014,2013012590,VTS,1,,2013-01-04 06:09:00,2013-01-04 06:12:00,1,180,1.05,-73.909935,40.769737,-73.920998,40.763191
2013009171,2013020614,CMT,1,N,2013-01-04 06:16:48,2013-01-04 06:29:35,1,767,3.90,-73.978302,40.752281,-74.013901,40.714943
2013011520,2013017337,CMT,1,N,2013-01-04 06:18:49,2013-01-04 06:22:11,1,202,1.30,-73.991859,40.744347,-73.981735,40.759724
2013006906,2013020530,VTS,1,,2013-01-04 06:28:00,2013-01-04 06:33:00,1,300,1.52,-73.990959,40.755753,-73.987068,40.740372
2013005153,2013005150,VTS,1,,2013-01-04 06:32:00,2013-01-04 06:36:00,2,240,1.01,-74.007683,40.732216,-74.009697,40.722366
2013005422,2013020827,CMT,1,N,2013-01-04 06:39:37,2013-01-04 06:48:29,1,532,3.10,-74.001884,40.73045,-73.969528,40.761696
2013001915,2013021662,CMT,1,N,2013-01-04 06:44:01,2013-01-04 06:54:08,1,606,3.00,-73.951912,40.769325,-73.938896,40.805103
2013003538,2013025606,CMT,1,N,2013-01-04 06:48:59,2013-01-04 06:52:31,1,212,.80,-73.99041,40.756447,-73.980606,40.760109
2013000510,2013025929,CMT,1,N,2013-01-04 06:52:36,2013-01-04 07:00:31,2,474,2.40,-73.994011,40.720104,-73.976593,40.75058
2013009973,2013021369,CMT,1,N,2013-01-04 06:56:24,2013-01-04 07:04:55,1,511,1.80,-73.95945,40.774189,-73.980743,40.760654
2013008065,2013014666,VTS,1,,2013-01-04 07:02:00,2013-01-04 07:09:00,1,420,1.29,-74.009918,40.705868,-74.008286,40.717251
2013011071,2013014355,CMT,1,N,2013-01-04 07:04:47,2013-01-04 07:12:54,1,487,2.50,-73.97303,40.744301,-73.957092,40.774792
2013006054,2013013853,VTS,1,,2013-01-04 07:08:00,2013-01-04 07:26:00,5,1080,5.68,-73.963509,40.776867,-74.01033,40.710815
2013000209,2013020258,CMT,1,N,2013-01-04 07:12:37,2013-01-04 07:16:17,1,220,1.00,-73.998428,40.739681,-73.988594,40.749264
2013012303,2013021526,VTS,1,,2013-01-04 07:16:00,2013-01-04 07:21:00,1,300,.08,-73.989693,40.733192,-74.002182,40.738613
2013006077,2013014093,VTS,1,,2013-01-04 07:19:00,2013-01-04 07:27:00,6,480,2.26,-73.996826,40.742126,-73.974884,40.763054
2013010694,2013021216,CMT,1,N,2013-01-04 07:23:42,2013-01-04 07:50:28,4,1606,3.30,-74.001907,40.746571,-73.954529,40.765636
2013004666,2013017638,CMT,3,N,2013-01-04 07:26:00,2013-01-04 07:59:14,1,1993,18.00,-73.977142,40.762726,-74.17733,40.695271
2013008258,2013026835,CMT,1,N,2013-01-04 07:29:53,2013-01-04 07:43:15,1,802,6.10,-73.964371,40.756294,-74.00647,40.705872
2013003990,2013021850,CMT,1,N,2013-01-04 07:33:51,2013-01-04 07:52:30,2,1118,3.20,-73.951279,40.774063,-73.984833,40.755905
2013003632,2013025274,VTS,1,,2013-01-04 07:36:00,2013-01-04 07:42:00,1,360,1.02,-73.990021,40.756557,-73.977211,40.757622
2013001768,2013014937,VTS,1,,2013-01-04 07:40:00,2013-01-04 07:52:00,3,720,2.88,0,0,0,0
2013007857,2013017586,CMT,1,N,2013-01-04 07:41:59,2013-01-04 07:55:46,1,827,2.20,-73.956619,40.767063,-73.982666,40.760422
2013007708,2013011119,VTS,1,,2013-01-04 07:43:00,2013-01-04 07:53:00,2,600,1.26,-73.992058,40.763981,-73.977936,40.756222
2013009928,2013026805,CMT,1,N,2013-01-04 07:48:11,2013-01-04 08:03:17,1,905,4.60,-73.983986,40.767273,-74.014297,40.713917
2013004275,2013014605,CMT,1,N,2013-01-04 07:50:17,2013-01-04 08:00:30,1,612,1.70,-73.962776,40.794415,-73.98307,40.781788
2013004230,2013015314,CMT,1,N,2013-01-04 07:52:28,2013-01-04 08:04:09,1,700,5.10,-73.984016,40.780342,-73.940796,40.839081
2013002258,2013026874,CMT,1,N,2013-01-04 07:56:46,2013-01-04 08:09:11,1,745,1.40,-73.981209,40.747829,-73.978844,40.762501
2013003368,2013013551,VTS,1,,2013-01-04 07:57:00,2013-01-04 08:04:00,1,420,.80,-73.950836,40.782906,-73.953239,40.776787
2013012937,2013024068,VTS,2,,2013-01-04 08:01:00,2013-01-04 08:56:00,5,3300,20.83,-73.792877,40.657616,-73.969749,40.794731
2013002956,2013013886,VTS,1,,2013-01-04 08:05:00,2013-01-04 08:17:00,6,720,6.18,-74.017685,40.707989,-73.972099,40.754307
2013008717,2013014738,CMT,1,N,2013-01-04 08:05:22,2013-01-04 08:14:00,1,517,1.10,-73.99295,40.74115,-74.00856,40.733505
2013006886,2013014782,VTS,1,,2013-01-04 08:09:00,2013-01-04 08:21:00,1,720,3.03,-73.931877,40.765171,-73.96666,40.757473
2013001832,2013001829,VTS,1,,2013-01-04 08:11:00,2013-01-04 08:13:00,1,120,.91,-73.981583,40.737095,-73.988419,40.727356
2013001666,2013016993,CMT,1,N,2013-01-04 08:15:24,2013-01-04 08:35:22,1,1198,5.20,-73.917755,40.742939,-73.828934,40.713364
2013008531,2013011125,VTS,1,,2013-01-04 08:16:00,2013-01-04 08:20:00,1,240,.60,-73.994102,40.751183,-73.989853,40.757191
2013006904,2013017309,VTS,1,,2013-01-04 08:19:00,2013-01-04 08:31:00,1,720,1.88,-73.993744,40.741676,-73.974724,40.75631
2013002660,2013015483,CMT,1,N,2013-01-04 08:22:18,2013-01-04 08:37:41,1,923,2.60,-73.970207,40.752251,-73.999954,40.725639
2013003684,2013025855,VTS,1,,2013-01-04 08:25:00,2013-01-04 08:31:00,1,360,.73,-73.979622,40.749432,-73.978706,40.756432
2013010044,2013011587,CMT,1,N,2013-01-04 08:27:33,2013-01-04 08:34:04,1,390,1.30,-73.927826,40.770027,-73.942345,40.754215
2013003397,2013013600,VTS,1,,2013-01-04 08:28:00,2013-01-04 08:46:00,1,1080,3.03,-73.975143,40.792534,-73.970001,40.762318
2013001485,2013011612,VTS,1,,2013-01-04 08:31:00,2013-01-04 08:35:00,1,240,.69,-73.974953,40.756413,-73.976624,40.762676
2013002322,2013026959,CMT,1,N,2013-01-04 08:33:54,2013-01-04 08:43:32,1,577,1.30,-73.958138,40.760941,-73.975533,40.754002
2013010692,2013025999,CMT,1,N,2013-01-04 08:37:33,2013-01-04 08:51:55,1,861,2.20,-73.984688,40.745419,-73.960175,40.760563
2013001030,2013010310,CMT,1,N,2013-01-04 08:38:21,2013-01-04 08:54:29,1,967,3.30,0,0,0,0
2013010220,2013014313,VTS,1,,2013-01-04 08:41:00,2013-01-04 08:52:00,1,660,2.18,-73.990128,40.729385,-73.980598,40.753574
2013005361,2013020431,CMT,2,N,2013-01-04 08:43:32,2013-01-04 09:19:45,2,2173,17.50,-73.782066,40.644684,-73.984116,40.742538
2013003214,2013020611,CMT,1,N,2013-01-04 08:45:19,2013-01-04 09:03:14,1,1074,6.90,-73.954559,40.778095,-74.005165,40.705582
2013002653,2013010873,CMT,1,N,2013-01-04 08:47:16,2013-01-04 08:56:03,1,526,1.60,-73.980873,40.779606,-73.975632,40.763687
2013008584,2013020837,VTS,1,,2013-01-04 08:49:00,2013-01-04 09:06:00,1,1020,3.08,-74.00647,40.732887,-73.976959,40.763866
2013003468,2013012153,CMT,1,N,2013-01-04 08:51:21,2013-01-04 09:05:36,1,855,2.70,-74.007622,40.725643,-73.97831,40.749123
2013007798,2013020428,CMT,1,N,2013-01-04 08:53:59,2013-01-04 09:09:45,1,945,1.90,-74.003677,40.742046,-73.978645,40.741894
2013009454,2013022358,CMT,1,N,2013-01-04 08:55:38,2013-01-04 08:58:23,1,165,.40,-73.963287,40.757648,-73.95887,40.763695
2013006928,2013006924,VTS,1,,2013-01-04 08:59:00,2013-01-04 09:17:00,1,1080,2.52,-73.956841,40.783009,-73.981544,40.765362
2013009499,2013023553,CMT,1,N,2013-01-04 09:01:31,2013-01-04 09:10:52,1,561,1.30,-73.970322,40.789192,-73.982674,40.772308
2013011821,2013023035,VTS,1,,2013-01-04 09:04:00,2013-01-04 09:07:00,1,180,.48,-73.967506,40.76915,-73.962334,40.770481
2013008063,2013014084,VTS,1,,2013-01-04 09:05:00,2013-01-04 09:19:00,1,840,.75,-73.946724,40.780396,-74.012726,40.701885
2013006100,2013012747,VTS,1,,2013-01-04 09:08:00,2013-01-04 09:27:00,2,1140,5.17,-73.950859,40.782387,-73.989738,40.733505
2013006581,2013022155,CMT,1,N,2013-01-04 09:09:01,2013-01-04 09:16:49,1,467,1.10,-73.9981,40.735661,-73.997139,40.724957
2013002131,2013016862,VTS,1,,2013-01-04 09:11:00,2013-01-04 09:17:00,5,360,.88,-73.995285,40.74448,-74.004417,40.751114
2013007600,2013012889,CMT,1,N,2013-01-04 09:13:38,2013-01-04 09:19:46,1,367,.80,-73.989594,40.774422,-73.981079,40.784344
2013010535,2013021391,CMT,1,N,2013-01-04 09:16:59,2013-01-04 09:22:13,1,313,.70,-74.004959,40.748005,-73.997253,40.742027
2013006915,2013012426,VTS,1,,2013-01-04 09:18:00,2013-01-04 09:35:00,1,1020,1.94,-73.993973,40.751431,-73.984634,40.764233
2013012885,2013010122,CMT,1,N,2013-01-04 09:21:22,2013-01-04 09:25:45,1,263,1.00,-73.952568,40.789639,-73.93856,40.791882
2013008303,2013014070,VTS,1,,2013-01-04 09:23:00,2013-01-04 09:26:00,5,180,.53,-73.949097,40.781822,-73.953751,40.778664
2013000185,2013000185,CMT,1,N,2013-01-04 09:25:06,2013-01-04 09:28:45,1,218,.40,-73.989906,40.75177,-73.984398,40.748699
2013000882,2013012346,VTS,1,,2013-01-04 09:29:00,2013-01-04 09:38:00,1,540,1.48,-74.002846,40.760502,-74.00502,40.743031
2013006951,2013014629,VTS,1,,2013-01-04 09:30:00,2013-01-04 09:33:00,3,180,.56,-73.978577,40.643166,-73.978577,40.643166
2013002669,2013021531,CMT,1,N,2013-01-04 09:33:53,2013-01-04 09:38:00,2,247,.80,-73.994247,40.735252,-73.996483,40.726017
2013004052,2013012266,VTS,1,,2013-01-04 09:35:00,2013-01-04 09:45:00,6,600,1.87,-73.982536,40.777287,-73.970909,40.760975
2013011040,2013013920,VTS,1,,2013-01-04 09:38:00,2013-01-04 09:51:00,1,780,1.78,-73.975319,40.763344,-73.989494,40.752155
2013012442,2013022577,CMT,1,N,2013-01-04 09:41:21,2013-01-04 09:45:42,1,260,.60,-73.962128,40.778748,-73.954018,40.784489
2013000963,2013020989,CMT,1,N,2013-01-04 09:43:16,2013-01-04 09:51:11,3,475,1.00,-74.00135,40.757076,-73.988495,40.756683
2013002640,2013011990,CMT,1,N,2013-01-04 09:45:40,2013-01-04 10:00:15,1,875,2.10,-73.954788,40.763767,-73.982529,40.7584
2013001033,2013021468,CMT,5,N,2013-01-04 09:48:34,2013-01-04 10:03:37,2,902,9.30,-74.003471,40.732525,-74.164108,40.735554
2013007940,2013016533,VTS,1,,2013-01-04 09:51:00,2013-01-04 10:01:00,5,600,1.92,-73.987244,40.775997,-73.964134,40.777161
2013008181,2013022091,VTS,1,,2013-01-04 09:54:00,2013-01-04 10:00:00,5,360,.99,-73.981056,40.721092,-73.99614,40.725399
2013002535,2013010746,VTS,1,,2013-01-04 09:56:00,2013-01-04 09:59:00,1,180,.56,-73.996574,40.75108,-74.001358,40.746552
2013007815,2013025316,CMT,1,N,2013-01-04 09:58:32,2013-01-04 10:22:22,1,1430,6.70,-73.966621,40.770222,-73.940872,40.839344
2013011023,2013026269,CMT,1,N,2013-01-04 10:00:06,2013-01-04 10:08:12,1,485,1.20,-73.975731,40.788765,-73.982338,40.772179
2013010449,2013021739,CMT,1,N,2013-01-04 10:03:36,2013-01-04 10:08:51,1,314,.90,-73.981941,40.749229,-73.974213,40.761276
2013008728,2013016331,CMT,1,N,2013-01-04 10:05:04,2013-01-04 10:30:26,1,1521,5.40,-73.9179,40.743263,-73.989693,40.741653
2013010732,2013010865,CMT,1,N,2013-01-04 10:08:24,2013-01-04 10:18:33,1,608,2.30,-73.968056,40.79258,-73.981644,40.763355
2013004816,2013016112,VTS,1,,2013-01-04 10:11:00,2013-01-04 10:20:00,3,540,1.38,-73.978485,40.729683,-73.988869,40.741261
2013001403,2013011993,VTS,1,,2013-01-04 10:14:00,2013-01-04 10:20:00,3,360,1.42,-73.947746,40.770817,-73.957649,40.782837
2013000392,2013010878,VTS,1,,2013-01-04 10:18:00,2013-01-04 10:33:00,1,900,1.75,-73.980225,40.775349,-73.988708,40.758522
2013012869,2013024270,VTS,1,,2013-01-04 10:19:00,2013-01-04 10:29:00,1,600,1.07,-73.990189,40.734718,-74.008057,40.742313
2013010055,2013021479,VTS,1,,2013-01-04 10:23:00,2013-01-04 10:27:00,1,240,.51,-73.959755,40.758347,-73.955704,40.764095
2013011417,2013016844,VTS,1,,2013-01-04 10:26:00,2013-01-04 10:31:00,1,300,.63,-73.955322,40.779255,-73.948883,40.777405
2013006400,2013015454,VTS,1,,2013-01-04 10:29:00,2013-01-04 10:48:00,1,1140,2.88,-73.988602,40.722717,-73.988754,40.752571
2013001657,2013022545,CMT,1,N,2013-01-04 10:32:39,2013-01-04 10:39:23,1,403,1.00,-73.981377,40.771294,-73.975647,40.782028
2013012672,2013023486,VTS,1,,2013-01-04 10:36:00,2013-01-04 10:51:00,1,900,2.92,-73.964699,40.760029,-73.974854,40.787605
2013010618,2013010671,CMT,1,N,2013-01-04 10:37:07,2013-01-04 10:45:26,1,499,1.30,-73.984161,40.766228,-73.992058,40.754868
2013009491,2013022184,CMT,1,N,2013-01-04 10:40:58,2013-01-04 10:45:36,1,277,1.20,-73.993706,40.733025,-74.005447,40.727299
2013006098,2013012070,VTS,1,,2013-01-04 10:44:00,2013-01-04 10:47:00,1,180,.68,-73.973953,40.759209,-73.972687,40.762012
2013002630,2013022461,VTS,1,,2013-01-04 10:46:00,2013-01-04 10:54:00,1,480,1.58,-73.950867,40.782398,-73.951363,40.766083
2013001164,2013011525,VTS,1,,2013-01-04 10:48:00,2013-01-04 11:04:00,1,960,2.47,-73.985168,40.753265,-73.954704,40.765598
2013005064,2013015675,CMT,1,Y,2013-01-04 10:51:30,2013-01-04 11:12:49,1,1278,3.80,-73.991524,40.750183,-74.014473,40.703323
2013008869,2013025902,CMT,1,N,2013-01-04 10:53:12,2013-01-04 11:10:39,1,1047,3.00,-74.010323,40.711716,-73.986092,40.748302
2013006287,2013012335,CMT,1,N,2013-01-04 10:55:19,2013-01-04 11:08:13,1,774,2.20,-73.95623,40.780891,-73.982841,40.770908
2013010200,2013025924,CMT,1,N,2013-01-04 10:58:21,2013-01-04 11:06:24,2,482,1.70,-73.984833,40.779438,-73.977371,40.76379
2013007465,2013022090,CMT,1,N,2013-01-04 11:04:06,2013-01-04 11:20:32,1,985,8.10,-73.994606,40.690437,-73.954269,40.764061
2013006855,2013011331,VTS,1,,2013-01-04 11:05:00,2013-01-04 11:14:00,6,540,1.51,-73.982574,40.773361,-73.976585,40.759823
2013000007,2013016106,VTS,1,,2013-01-04 11:08:00,2013-01-04 11:19:00,1,660,1.37,-73.964394,40.75666,-73.977974,40.749645
2013001441,2013021968,VTS,1,,2013-01-04 11:12:00,2013-01-04 11:44:00,6,1920,4.59,0,0,0,0
2013012853,2013027058,VTS,1,,2013-01-04 11:14:00,2013-01-04 11:26:00,1,720,1.54,-73.983505,40.738297,-74.003395,40.744213
2013006967,2013022600,VTS,1,,2013-01-04 11:18:00,2013-01-04 11:35:00,1,1020,2.95,-73.93927,40.797657,-73.965118,40.766571
2013007077,2013015656,CMT,1,N,2013-01-04 11:20:38,2013-01-04 11:47:15,1,1597,1.10,-73.983856,40.768467,-73.976967,40.758301
2013003273,2013012265,VTS,1,,2013-01-04 11:24:00,2013-01-04 11:28:00,1,240,.38,-73.96315,40.769306,-73.958595,40.769047
2013003593,2013020852,CMT,1,N,2013-01-04 11:27:40,2013-01-04 11:45:17,3,1057,2.90,-73.954308,40.764202,-73.9925,40.758289
2013009350,2013023164,CMT,1,N,2013-01-04 11:29:06,2013-01-04 11:35:23,1,377,.80,-73.94957,40.781525,-73.955475,40.771229
2013010797,2013020978,VTS,1,,2013-01-04 11:33:00,2013-01-04 11:38:00,1,300,.72,-73.983246,40.772999,-73.978973,40.782143
2013002543,2013002540,VTS,1,,2013-01-04 11:35:00,2013-01-04 11:44:00,1,540,1.09,-73.970398,40.764278,-73.982506,40.755726
2013007620,2013012776,CMT,1,N,2013-01-04 11:36:51,2013-01-04 11:55:59,1,1148,3.90,-73.989815,40.733032,-73.958229,40.781849
2013008281,2013012385,VTS,1,,2013-01-04 11:41:00,2013-01-04 12:03:00,5,1320,3.49,-74.005692,40.741154,-73.971695,40.760166
2013007965,2013021336,CMT,1,N,2013-01-04 11:42:03,2013-01-04 11:46:26,1,263,.50,-73.984184,40.774639,-73.979095,40.782013
2013007921,2013014954,VTS,1,,2013-01-04 11:46:00,2013-01-04 12:05:00,1,1140,5.80,-73.971291,40.798008,-73.998825,40.736561
2013001972,2013001969,CMT,1,N,2013-01-04 11:47:40,2013-01-04 12:03:59,4,979,3.40,-73.988754,40.736916,-73.961067,40.779305
2013005788,2013011926,VTS,1,,2013-01-04 11:52:00,2013-01-04 12:01:00,5,540,1.54,-73.954315,40.764191,-73.970169,40.752815
2013004585,2013021536,CMT,1,N,2013-01-04 11:54:19,2013-01-04 12:12:19,1,1080,3.20,-73.994987,40.74004,-73.959473,40.767448
2013011955,2013022069,VTS,1,,2013-01-04 11:56:00,2013-01-04 12:12:00,1,960,2.90,-73.978203,40.788513,-73.973,40.758747
2013000502,2013011621,CMT,1,N,2013-01-04 11:59:09,2013-01-04 12:03:49,1,280,.40,-73.982338,40.765087,-73.982651,40.759399
2013003710,2013015986,VTS,1,,2013-01-04 12:01:00,2013-01-04 12:04:00,1,180,.45,-73.964157,40.770329,-73.959648,40.774368
2013005377,2013021847,CMT,1,N,2013-01-04 12:05:40,2013-01-04 12:22:05,1,985,3.70,-73.991982,40.738327,-73.979668,40.77776
2013005450,2013005447,VTS,1,,2013-01-04 12:08:00,2013-01-04 12:12:00,1,240,.83,-73.97332,40.763756,-73.979897,40.75462
2013005326,2013025311,CMT,1,N,2013-01-04 12:09:21,2013-01-04 12:15:22,1,360,.90,-73.980309,40.756229,-73.991646,40.750202
2013007912,2013019892,VTS,1,,2013-01-04 12:13:00,2013-01-04 12:25:00,1,720,1.44,0,0,0,0
2013004678,2013025287,CMT,1,N,2013-01-04 12:15:41,2013-01-04 12:30:19,1,878,2.00,-73.969582,40.797863,-73.952675,40.779976
2013004000,2013021852,CMT,1,N,2013-01-04 12:18:30,2013-01-04 12:22:36,1,246,.70,-73.944801,40.787533,-73.953957,40.784279
2013009589,2013021315,CMT,1,N,2013-01-04 12:20:30,2013-01-04 12:30:12,1,582,2.40,-73.985352,40.775368,-74.000099,40.748283
2013011447,2013016984,CMT,1,N,2013-01-04 12:22:56,2013-01-04 12:29:23,1,386,1.00,-73.965897,40.768513,-73.975616,40.755085
2013007384,2013016779,VTS,1,,2013-01-04 12:26:00,2013-01-04 12:34:00,1,480,1.41,-73.960007,40.776115,-73.972923,40.764507
2013006468,2013023883,CMT,1,N,2013-01-04 12:28:45,2013-01-04 12:41:10,1,744,1.10,-73.968346,40.762672,-73.968742,40.7626
2013003831,2013012390,CMT,1,N,2013-01-04 12:31:51,2013-01-04 12:39:25,1,453,2.00,-73.982697,40.757698,-73.965012,40.775257
2013004145,2013015085,VTS,1,,2013-01-04 12:34:00,2013-01-04 12:38:00,5,240,1.42,-73.93441,40.801731,-73.948013,40.785545
2013007639,2013026725,CMT,1,N,2013-01-04 12:35:43,2013-01-04 12:47:44,2,721,1.60,-73.966408,40.764854,-73.973831,40.747341
2013006805,2013025605,CMT,1,N,2013-01-04 12:38:59,2013-01-04 12:44:00,1,300,1.70,-73.954987,40.765141,-73.971672,40.746456
2013009836,2013020959,CMT,1,N,2013-01-04 12:40:01,2013-01-04 12:58:08,1,1086,5.00,-73.971275,40.787682,-73.989784,40.740696
2013004482,2013014323,VTS,1,,2013-01-04 12:43:00,2013-01-04 12:47:00,1,240,.87,-73.955193,40.769073,-73.947212,40.779911
2013010765,2013017085,CMT,1,N,2013-01-04 12:46:47,2013-01-04 12:49:01,1,133,.50,-73.970367,40.762161,-73.975212,40.756691
2013003233,2013018453,VTS,1,,2013-01-04 12:50:00,2013-01-04 12:54:00,1,240,.75,-73.982788,40.731075,-73.976341,40.73999
2013011917,2013020839,VTS,1,,2013-01-04 12:51:00,2013-01-04 12:57:00,1,360,.74,-73.983765,40.739632,-73.990387,40.730694
2013006199,2013011878,CMT,1,N,2013-01-04 12:53:32,2013-01-04 12:57:27,1,234,.90,-73.998192,40.755802,-74.003098,40.747292
2013008232,2013021053,CMT,1,N,2013-01-04 12:56:20,2013-01-04 12:59:43,1,203,.60,-73.983864,40.738289,-73.977074,40.743572
2013009019,2013020022,CMT,1,N,2013-01-04 12:59:13,2013-01-04 13:03:56,1,283,1.10,-73.89595,40.75452,-73.906143,40.746075
2013005523,2013015506,VTS,1,,2013-01-04 13:02:00,2013-01-04 13:11:00,1,540,1.17,-73.964554,40.802193,-73.949776,40.793732
2013005755,2013013811,CMT,1,N,2013-01-04 13:05:19,2013-01-04 13:28:29,1,1390,3.60,-74.007683,40.725185,-73.973709,40.749859
2013009608,2013025891,VTS,1,,2013-01-04 13:08:00,2013-01-04 13:22:00,5,840,2.88,-73.914742,40.763828,-73.884026,40.748154
2013011348,2013020838,VTS,1,,2013-01-04 13:12:00,2013-01-04 13:26:00,1,840,.67,-73.788254,40.641842,-73.837486,40.708157
2013004248,2013020627,CMT,1,N,2013-01-04 13:13:22,2013-01-04 13:19:16,1,353,.60,-73.983788,40.757469,-73.991539,40.750477
2013003952,2013011983,CMT,1,N,2013-01-04 13:17:42,2013-01-04 13:19:42,1,119,.40,-73.977081,40.763592,-73.969963,40.761181
2013010529,2013016520,CMT,1,N,2013-01-04 13:18:10,2013-01-04 13:41:44,4,1413,3.10,-74.003395,40.742241,-73.98941,40.7603
2013005945,2013021009,CMT,1,N,2013-01-04 13:21:40,2013-01-04 13:36:33,1,892,2.60,-73.977402,40.738258,-73.965126,40.76926
2013010063,2013015133,CMT,1,N,2013-01-04 13:25:30,2013-01-04 13:34:45,1,554,1.80,-73.99604,40.743561,-73.99942,40.722851
2013012046,2013023656,VTS,1,,2013-01-04 13:26:00,2013-01-04 13:34:00,1,480,.83,-73.991447,40.750286,-73.990089,40.756962
2013008313,2013018772,VTS,1,,2013-01-04 13:29:00,2013-01-04 13:47:00,1,1080,1.83,-73.985535,40.731628,-73.985252,40.749767
2013005668,2013025259,CMT,2,N,2013-01-04 13:33:07,2013-01-04 14:08:19,2,2111,19.20,-73.782425,40.644539,-73.987503,40.768414
2013004801,2013022609,VTS,1,,2013-01-04 13:37:00,2013-01-04 13:52:00,1,900,3.72,-73.958786,40.764893,-74.004745,40.75201
2013001592,2013001589,CMT,1,N,2013-01-04 13:38:57,2013-01-04 13:44:00,1,303,1.20,-73.973251,40.748081,-73.962097,40.759315
2013010012,2013013463,VTS,1,,2013-01-04 13:40:00,2013-01-04 13:54:00,1,840,1.26,-73.984756,40.748116,-73.990128,40.757317
2013003345,2013011157,VTS,1,,2013-01-04 13:42:00,2013-01-04 13:47:00,1,300,.83,-73.967834,40.765442,-73.959656,40.771019
2013001391,2013022066,VTS,1,,2013-01-04 13:45:00,2013-01-04 13:49:00,1,240,.53,-73.958099,40.774418,-73.960892,40.775349
2013006555,2013026945,CMT,1,N,2013-01-04 13:47:35,2013-01-04 13:57:49,3,613,1.40,-74.010262,40.719707,-73.997124,40.725559
2013004930,2013017792,CMT,1,N,2013-01-04 13:51:52,2013-01-04 13:57:22,1,330,1.20,-74.000381,40.725063,-74.000381,40.725063
2013008876,2013011430,CMT,1,N,2013-01-04 13:54:30,2013-01-04 14:06:34,1,724,1.50,-73.974762,40.760059,-73.982872,40.741062
2013003013,2013013094,VTS,1,,2013-01-04 13:57:00,2013-01-04 14:02:00,2,300,.86,-73.970589,40.763233,-73.960373,40.766273
2013005325,2013022123,CMT,1,N,2013-01-04 13:57:19,2013-01-04 14:08:44,1,685,1.60,-74.000526,40.746948,-73.975067,40.7416
2013004796,2013011204,VTS,1,,2013-01-04 14:02:00,2013-01-04 14:07:00,1,300,1.56,-73.97155,40.758217,-73.983269,40.742367
2013000735,2013020878,CMT,1,N,2013-01-04 14:04:47,2013-01-04 14:07:01,1,133,.30,-73.971985,40.755775,-73.96862,40.759838
2013002183,2013015829,VTS,1,,2013-01-04 14:07:00,2013-01-04 14:10:00,2,180,.61,-74.00563,40.745693,-74.008072,40.751087
2013011371,2013016633,VTS,1,,2013-01-04 14:10:00,2013-01-04 14:16:00,1,360,1.47,-73.989799,40.729637,-73.977333,40.746796
2013012262,2013021090,VTS,1,,2013-01-04 14:11:00,2013-01-04 14:42:00,1,1860,10.86,-74.008255,40.736931,-73.872856,40.774452
2013002152,2013015864,VTS,1,,2013-01-04 14:15:00,2013-01-04 14:34:00,1,1140,2.95,-73.971016,40.755001,-74.005058,40.739895
2013000544,2013021970,CMT,1,N,2013-01-04 14:17:16,2013-01-04 14:34:52,1,1055,1.80,-73.972641,40.762482,-73.992485,40.756763
2013008324,2013023052,VTS,1,,2013-01-04 14:20:00,2013-01-04 14:22:00,5,120,.46,-73.981789,40.778976,-73.987701,40.775879
2013005673,2013022216,CMT,1,N,2013-01-04 14:20:39,2013-01-04 14:27:07,1,388,.70,-73.951736,40.771595,-73.962921,40.772583
2013000540,2013014906,CMT,1,N,2013-01-04 14:24:44,2013-01-04 14:35:58,1,674,2.30,-73.954147,40.766239,-73.977974,40.777
2013005288,2013020709,CMT,1,N,2013-01-04 14:27:42,2013-01-04 14:34:48,1,426,.80,0,0,0,0
2013010628,2013011557,CMT,1,N,2013-01-04 14:29:16,2013-01-04 14:39:44,1,627,1.40,-73.977585,40.761848,-73.98185,40.746437
2013011337,2013016451,VTS,1,,2013-01-04 14:33:00,2013-01-04 14:38:00,2,300,1.00,-73.967415,40.760979,-73.955124,40.765347
