"medallion","hack_license","vendor_id","rate_code","store_and_fwd_flag","pickup_datetime","dropoff_datetime","passenger_count","trip_time_in_secs","trip_distance","pickup_longitude","pickup_latitude","dropoff_longitude","dropoff_latitude"
"integer","integer","character","integer","character","character","character","integer","integer","numeric","numeric","numeric","numeric","numeric"
